# Minecraft launcher log started at 2026-03-27 23:53:41
# Profile: A&A S4 Test 


[23:53:48] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "immersive_paintings-neoforge-1.21.1-0.7.6.jar" [locator: {mods folder locator at C:\Users\Kruth\AppData\Roaming\ModrinthApp\profiles\A&A S4 Test\mods}, reader: mod manifest]
[23:53:48] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "iris-neoforge-1.8.12+mc1.21.1.jar" [locator: {mods folder locator at C:\Users\Kruth\AppData\Roaming\ModrinthApp\profiles\A&A S4 Test\mods}, reader: mod manifest]
[23:53:48] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "Jade-1.21.1-NeoForge-15.10.5.jar" [locator: {mods folder locator at C:\Users\Kruth\AppData\Roaming\ModrinthApp\profiles\A&A S4 Test\mods}, reader: mod manifest]
[23:53:48] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "JadeAddons-1.21.1-NeoForge-6.1.0.jar" [locator: {mods folder locator at C:\Users\Kruth\AppData\Roaming\ModrinthApp\profiles\A&A S4 Test\mods}, reader: mod manifest]
[23:53:48] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "jei-1.21.1-neoforge-19.27.0.340.jar" [locator: {mods folder locator at C:\Users\Kruth\AppData\Roaming\ModrinthApp\profiles\A&A S4 Test\mods}, reader: mod manifest]
[23:53:48] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "konkrete_neoforge_1.9.9_MC_1.21.jar" [locator: {mods folder locator at C:\Users\Kruth\AppData\Roaming\ModrinthApp\profiles\A&A S4 Test\mods}, reader: mod manifest]
[23:53:48] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found library file "kotlinforforge-5.11.0-all.jar" [locator: {mods folder locator at C:\Users\Kruth\AppData\Roaming\ModrinthApp\profiles\A&A S4 Test\mods}, reader: mod manifest]
[23:53:48] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "krypton_fnp-neoforge-1.21.1-0.2.28.1-1.21.1.jar" [locator: {mods folder locator at C:\Users\Kruth\AppData\Roaming\ModrinthApp\profiles\A&A S4 Test\mods}, reader: mod manifest]
[23:53:48] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "kube-utils-21.1.3.jar" [locator: {mods folder locator at C:\Users\Kruth\AppData\Roaming\ModrinthApp\profiles\A&A S4 Test\mods}, reader: mod manifest]
[23:53:48] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "kubejs-create-neoforge-2101.3.1-build.18.jar" [locator: {mods folder locator at C:\Users\Kruth\AppData\Roaming\ModrinthApp\profiles\A&A S4 Test\mods}, reader: mod manifest]
[23:53:48] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "kubejs-neoforge-2101.7.2-build.348.jar" [locator: {mods folder locator at C:\Users\Kruth\AppData\Roaming\ModrinthApp\profiles\A&A S4 Test\mods}, reader: mod manifest]
[23:53:48] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "lithium-neoforge-0.15.3+mc1.21.1.jar" [locator: {mods folder locator at C:\Users\Kruth\AppData\Roaming\ModrinthApp\profiles\A&A S4 Test\mods}, reader: mod manifest]
[23:53:48] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "maplink-neoforge-4.4.0-1.21-1.21.1.jar" [locator: {mods folder locator at C:\Users\Kruth\AppData\Roaming\ModrinthApp\profiles\A&A S4 Test\mods}, reader: mod manifest]
[23:53:48] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "melody_neoforge_1.0.10_MC_1.21.jar" [locator: {mods folder locator at C:\Users\Kruth\AppData\Roaming\ModrinthApp\profiles\A&A S4 Test\mods}, reader: mod manifest]
